Player_ID,Player_Name,Gender,Age,Country,Team,Position,Sport_Type,Match_ID,Tournament,Match_Date,Opponent_Team,Venue,City,Score,Assists,Goals,Wickets,Minutes_Played,Rating,Match_Fee,Bonus,Sponsorship_Amount,Ticket_Sales,Fan_ID,Ticket_Type,Payment_Mode,Feedback_Score,Coach_Name,Win_Status,unfied_Record,Total_Earning,Performence_Score,Merch_Sales,Revenue,Age_group,Performance_level,gender_numeric,Win_status_numeric
p2259,carlos,male,22,brazil,team e,batsman,cricket,m10592,league,04-11-2022,team a,arena 2,delhi,124,7,4,0,3,4.33,2192.28,641.12,2937.79,6234.36,f40019,vip,online,5,brown,lose,p2259-f40019,5771.19,150,0,6234.36,adult,medium,1,2
p2337,amit,female,26,germany,team d,forward,football,m77453,friendly,05-11-2022,team b,arena 2,london,144,7,4,2,51,9.71,3136.4,581.59,7509.48,2849.46,f28444,nan,online,1,patel,draw,p2337-f28444,11227.47,178,0,2849.46,adult,high,2,3
p2288,maria,female,25,usa,team b,bowler,football,m58714,championship,05-11-2022,team a,stadium 1,sydney,103,1,4,4,28,6.32,4051.82,493.41,8764.45,484.23,f86434,vip,cash,5,anderson,win,p2288-f86434,13309.68,133,0,484.23,adult,medium,2,1
p8837,john,male,28,uk,team e,defender,cricket,m75274,championship,06-11-2022,team c,arena 2,london,125,4,3,0,96,8.28,1810.61,440.38,2251.66,9774.01,f40041,vip,credit card,1,anderson,draw,p8837-f40041,4502.65,142,0,9774.01,adult,high,1,3
p6231,priya,female,22,brazil,team a,defender,football,m15169,world cup,07-11-2022,team b,stadium 1,sydney,73,9,2,0,95,3.25,3244.62,248.27,6564.22,6756.86,f58691,nan,cash,2,brown,draw,p6231-f58691,10057.11,97,0,6756.86,adult,low,2,3
p5908,john,female,37,usa,team c,batsman,basketball,m62068,world cup,07-11-2022,team e,arena 2,delhi,36,2,4,4,60,3.04,3189.73,1733.88,6746.69,1957.98,f60588,regular,credit card,2,anderson,win,p5908-f60588,11670.3,68,0,1957.98,senior,low,2,1
p7113,john,female,28,australia,team c,batsman,basketball,m51567,world cup,08-11-2022,team a,stadium 1,delhi,19,0,3,1,61,5.95,1670.88,15.44,5176.38,7629.24,f68544,vip,cash,2,patel,draw,p7113-f68544,6862.7,32,0,7629.24,adult,medium,2,3
p9743,liu,male,29,uk,team e,defender,basketball,m91310,friendly,08-11-2022,team b,stadium 1,berlin,29,5,2,2,89,5.13,4775.84,329.11,9549.76,9431.63,f86049,vvip,online,2,patel,lose,p9743-f86049,14654.71,53,0,9431.63,adult,medium,1,2
p1434,carlos,female,18,usa,team b,forward,cricket,m64419,world cup,08-11-2022,team a,court 4,sydney,116,3,3,1,107,2.56,1787.96,861.79,9192.92,676.84,f29274,regular,cash,2,brown,win,p1434-f29274,11842.67,135,0,676.84,junior,low,2,1
p6384,david,female,28,brazil,team d,forward,basketball,m52306,friendly,09-11-2022,team a,stadium 1,new york,20,6,0,4,18,4.14,4481.57,1557.41,9447.83,2907.48,f90295,regular,upi,3,rahul,win,p6384-f90295,15486.81,48,0,2907.48,adult,medium,2,1
p7147,mike,female,34,zsa,team a,bowler,tennis,m21828,league,10-11-2022,team b,unspecified,sydney,7,0,4,0,111,5.31,4189.94,205.45,5838.78,1773.43,f98462,vip,online,3,rahul,lose,p7147-f98462,10234.17,19,0,1773.43,senior,medium,2,2
p9898,david,female,38,usa,team b,batsman,football,m66800,friendly,10-11-2022,team c,court 4,new york,96,3,3,4,37,7.22,2171.2,799.33,1991.01,9862.96,f79077,vip,online,1,brown,lose,p9898-f79077,4961.54,127,0,9862.96,senior,high,2,2
p5386,sara,male,43,brazil,team a,forward,basketball,m25034,championship,11-11-2022,team d,court 4,new york,81,8,0,1,22,8.66,4455.6,481.95,3581.14,6874.56,f13143,vip,online,3,rahul,lose,p5386-f13143,8518.69,101,0,6874.56,senior,high,1,2
p1362,amit,female,22,uk,team a,defender,basketball,m21062,league,11-11-2022,team b,ground 3,london,136,9,2,2,1,1.88,1299.91,1081.5,4260.59,8706.98,f62328,vvip,credit card,1,rahul,lose,p1362-f62328,6642,168,0,8706.98,adult,low,2,2
p5831,john,female,43,brazil,team a,forward,cricket,m61223,friendly,12-11-2022,team e,court 4,new york,120,7,3,0,39,4.12,2020.5,740.25,1442.89,4376.56,f92911,regular,cash,5,patel,win,p5831-f92911,4203.64,143,0,4376.56,senior,medium,2,1
p8018,priya,male,19,germany,team c,forward,tennis,m51103,world cup,12-11-2022,team c,court 4,delhi,56,4,1,0,25,8.08,2093.91,808.56,3251.45,289.32,f38959,regular,credit card,2,rahul,draw,p8018-f38959,6153.92,67,0,289.32,junior,high,1,3
p5425,mike,male,29,brazil,team c,forward,zootball,m34697,world cup,01-12-2022,team e,court 4,delhi,113,7,4,4,96,2.4,3961.78,944.04,9479.9,1408.57,f29975,vvip,online,5,lee,win,p5425-f29975,14385.72,155,0,1408.57,adult,low,1,1
p4834,priya,female,19,usa,team a,goalkeeper,basketball,m34953,league,01-12-2022,team a,arena 2,delhi,3,5,3,1,63,6.76,4985.35,673.07,8259.44,9818.71,f87689,vip,credit card,1,anderson,lose,p4834-f87689,13917.86,26,0,9818.71,junior,medium,2,2
p1833,sara,male,27,usa,team a,batsman,cricket,m99326,championship,01-12-2022,team d,stadium 1,london,129,7,4,1,12,7.11,4325.3,418.55,2388.02,4227.39,f10316,vip,online,5,patel,draw,p1833-f10316,7131.87,159,0,4227.39,adult,high,1,3
p4104,mike,male,39,uk,team a,forward,basketball,m64459,world cup,02-12-2022,team e,arena 2,new york,37,5,3,2,61,1.25,824.9,1532.41,5971.29,877.1,f77380,vvip,online,2,brown,lose,p4104-f77380,8328.6,64,0,877.1,senior,low,1,2
p8772,john,female,34,usa,team b,goalkeeper,football,m59821,world cup,02-12-2022,team e,arena 2,berlin,31,9,0,0,112,3.1,664.86,1994.58,2487.81,2196.53,f75968,vip,cash,3,anderson,lose,p8772-f75968,5147.25,49,0,2196.53,senior,low,2,2
p7479,carlos,female,36,germany,team a,forward,tennis,m49240,world cup,04-12-2022,team b,court 4,berlin,124,0,4,4,26,4.5,3564.63,1825.15,5568.84,9184.3,f56619,regular,online,4,rahul,draw,p7479-f56619,10958.62,152,0,9184.3,senior,medium,2,3
p1154,carlos,female,17,germany,team e,forward,cricket,m15114,championship,04-12-2022,team b,court 4,berlin,11,2,2,4,85,8.32,4703.29,1166.61,5670.24,1127.14,f58500,vip,credit card,4,rahul,lose,p1154-f58500,11540.14,37,0,1127.14,junior,high,2,2
p1602,liu,female,40,india,team b,batsman,zootball,m77860,friendly,05-12-2022,team a,ground 3,new york,66,3,0,2,7,8.22,4653.96,1237.69,5030.08,1243.53,f99989,vip,upi,1,anderson,win,p1602-f99989,10921.73,80,0,1243.53,senior,high,2,1
p2196,mike,female,43,usa,team c,batsman,cricket,m16938,world cup,06-12-2022,team c,ground 3,new york,72,7,2,3,55,8.14,4919.12,1425.45,8394.43,5778.24,f68770,regular,upi,2,rahul,draw,p2196-f68770,14739,104,0,5778.24,senior,high,2,3
p5715,john,male,26,india,team b,batsman,cricket,m50646,world cup,08-12-2022,team a,court 4,london,50,0,2,0,85,5.97,525.1,255.3,2272.73,5794.42,f36080,vip,online,5,lee,win,p5715-f36080,3053.13,56,0,5794.42,adult,medium,1,1
p7220,maria,male,16,uk,team d,goalkeeper,cricket,m63540,championship,08-12-2022,team a,stadium 1,london,75,0,3,4,54,8.85,4436.56,467.63,4096.42,8978.53,f22807,vvip,cash,1,lee,lose,p7220-f22807,9000.61,100,0,8978.53,junior,high,1,2
p8633,priya,male,34,usa,team c,batsman,cricket,m72857,championship,08-12-2022,team a,court 4,london,31,4,1,1,39,2.17,2210.62,1681.63,4953.7,9725.05,f39263,regular,cash,1,brown,win,p8633-f39263,8845.95,46,0,9725.05,senior,low,1,1
p5637,mike,female,32,germany,team d,forward,football,m92283,world cup,08-12-2022,team b,arena 2,berlin,101,0,2,2,4,7.21,3834.82,1997.48,6980.79,1308.48,f48963,vip,upi,1,brown,draw,p5637-f48963,12813.09,115,0,1308.48,senior,high,2,3
p9908,amit,female,25,south africa,team e,batsman,cricket,m71910,world cup,09-12-2022,team b,arena 2,delhi,108,5,0,1,8,2.57,1615.84,1876.2,6113.55,4929.91,f70769,vvip,cash,2,rahul,lose,p9908-f70769,9605.59,122,0,4929.91,adult,low,2,2
p4453,maria,female,20,uk,team a,forward,football,m59116,league,09-12-2022,team a,unspecified,sydney,63,6,3,4,52,3.07,632.74,954.38,6029.17,2818.41,f88479,vvip,cash,2,anderson,draw,p4453-f88479,7616.29,100,0,2818.41,adult,low,2,3
p5460,mike,male,35,uk,team e,bowler,basketball,m83639,championship,11-12-2022,team e,ground 3,sydney,86,4,4,2,0,6.1,864.61,1604.82,9583.23,4250.89,f52086,vvip,upi,2,rahul,win,p5460-f52086,12052.66,114,0,4250.89,senior,medium,1,1
p7743,amit,female,16,brazil,team a,batsman,football,m40286,friendly,11-12-2022,team b,stadium 1,delhi,62,5,2,0,28,5.26,908.6,837.53,5697.52,1561.26,f54433,vvip,online,5,brown,draw,p7743-f54433,7443.65,78,0,1561.26,junior,medium,2,3
p2734,mike,female,19,uk,team a,bowler,tennis,m94150,friendly,03-01-2023,team e,court 4,delhi,77,7,3,3,2,7.64,4645.15,1554.25,2182.29,9716.28,f87258,vip,cash,4,anderson,win,p2734-f87258,8381.69,112,0,9716.28,junior,high,2,1
p6968,david,female,18,india,team a,batsman,cricket,m27938,world cup,04-01-2023,team a,ground 3,berlin,109,5,3,3,80,2.8,2204.86,84.17,4240.09,8999.13,f53867,regular,online,4,rahul,lose,p6968-f53867,6529.12,140,0,8999.13,junior,low,2,2
p1125,david,male,20,south africa,team c,goalkeeper,cricket,m37426,friendly,05-01-2023,team b,stadium 1,delhi,92,3,3,2,23,2.09,2236.74,581.77,5025.96,5147.59,f81689,vip,credit card,4,anderson,lose,p1125-f81689,7844.47,115,0,5147.59,adult,low,1,2
p1333,priya,female,40,india,team b,goalkeeper,tennis,m36539,friendly,06-01-2023,team c,arena 2,sydney,140,6,1,1,32,6.76,3048.41,1446.16,1575.88,6309.48,f63094,vip,online,5,lee,draw,p1333-f63094,6070.45,159,0,6309.48,senior,medium,2,3
p8765,mike,male,29,australia,team e,goalkeeper,basketball,m56626,world cup,07-01-2023,team e,stadium 1,sydney,135,6,4,3,24,9.43,707.3,379.35,1156.25,1892.11,f44664,regular,online,2,brown,draw,p8765-f44664,2242.9,171,0,1892.11,adult,high,1,3
p3913,priya,male,26,australia,team b,batsman,football,m74736,championship,09-01-2023,team a,court 4,delhi,137,8,0,0,32,6.98,4009.88,948.53,6883.3,8367.54,f49417,vvip,cash,3,brown,win,p3913-f49417,11841.71,153,0,8367.54,adult,medium,1,1
p1042,david,male,40,uk,team a,batsman,football,m42602,friendly,09-01-2023,team e,ground 3,new york,126,6,1,0,28,5.6,3019.92,542.42,5723.6,9612.03,f74721,regular,online,3,smith,lose,p1042-f74721,9285.94,141,0,9612.03,senior,medium,1,2
p3091,maria,male,29,india,team e,goalkeeper,basketball,m49641,championship,09-01-2023,team e,court 4,delhi,101,3,1,1,76,5.43,1886.05,1820.41,4348.93,9641.56,f61119,regular,credit card,5,patel,draw,p3091-f61119,8055.39,114,0,9641.56,adult,medium,1,3
p1862,david,female,29,south africa,team c,bowler,cricket,m25012,world cup,10-01-2023,team b,arena 2,delhi,93,4,4,4,93,8.82,908.51,1340.88,9094.09,2622.34,f84102,vip,credit card,4,smith,lose,p1862-f84102,11343.48,129,0,2622.34,adult,high,2,2
p9489,priya,male,36,south africa,team c,goalkeeper,basketball,m96215,world cup,10-01-2023,team c,court 4,london,95,8,1,3,95,1.42,3842.75,41.96,4407.04,2933.44,f54948,vip,online,2,anderson,draw,p9489-f54948,8291.75,126,0,2933.44,senior,low,1,3
p1654,john,female,37,yrazil,team a,bowler,basketball,m32293,friendly,11-01-2023,team e,court 4,new york,39,9,2,3,66,4.49,2043.7,1103.13,7364.11,9997.57,f63563,nan,online,4,patel,win,p1654-f63563,10510.94,75,0,9997.57,senior,medium,2,1
p6759,carlos,male,15,india,team b,forward,cricket,m57131,world cup,11-01-2023,team c,arena 2,berlin,33,1,1,0,18,5.23,3021.16,1231.64,6933.77,9513.71,f94412,vip,cash,1,brown,win,p6759-f94412,11186.57,38,0,9513.71,junior,medium,1,1
p5905,david,female,19,brazil,team d,goalkeeper,basketball,m16679,world cup,02-02-2023,team e,arena 2,new york,129,1,4,2,97,4.39,544.82,1050.51,6498.02,8463.8,f31681,regular,cash,1,patel,lose,p5905-f31681,8093.35,151,0,8463.8,junior,medium,2,2
p4981,mike,male,27,south africa,team b,defender,cricket,m45034,world cup,03-02-2023,team c,unspecified,delhi,79,8,3,4,111,7.32,4567.75,403.72,8216.97,5168.59,f16622,regular,online,4,anderson,lose,p4981-f16622,13188.44,120,0,5168.59,adult,high,1,2
p6374,carlos,female,25,usa,team e,batsman,basketball,m54273,championship,04-02-2023,team d,stadium 1,berlin,126,9,2,2,12,3.94,1487.55,1723.71,4298.97,8398.22,f99236,nan,cash,4,smith,lose,p6374-f99236,7510.23,158,0,8398.22,adult,low,2,2
p3994,maria,female,38,brazil,team a,defender,football,m78723,league,06-02-2023,team a,court 4,berlin,10,4,3,1,75,7.6,626.77,1435.71,5783.55,9928.33,f51634,vip,cash,4,brown,lose,p3994-f51634,7846.03,31,0,9928.33,senior,high,2,2
p3440,priya,female,16,south africa,team d,bowler,tennis,m88721,league,07-02-2023,team a,ground 3,london,53,2,4,2,104,6.74,3669.24,1179.64,6829.06,8822.9,f86220,regular,cash,5,anderson,lose,p3440-f86220,11677.94,77,0,8822.9,junior,medium,2,2
p4013,priya,female,42,germany,team e,batsman,tennis,m91318,league,07-02-2023,team d,court 4,london,50,8,1,0,103,9.59,4646.73,684.12,1135.3,6296.58,f93806,regular,cash,5,lee,lose,p4013-f93806,6466.15,69,0,6296.58,senior,high,2,2
p2160,amit,male,28,uk,team a,defender,cricket,m62612,world cup,07-02-2023,team a,ground 3,berlin,40,7,0,2,96,9.02,649.92,1905.09,8653.98,6013.65,f85684,vvip,upi,3,smith,lose,p2160-f85684,11208.99,62,0,6013.65,adult,high,1,2
p1645,liu,male,33,germany,team c,goalkeeper,football,m94661,championship,08-02-2023,team c,stadium 1,delhi,134,7,0,0,4,8.59,2649.81,1568.1,7311.24,8024.29,f17997,vvip,cash,1,rahul,draw,p1645-f17997,11529.15,148,0,8024.29,senior,high,1,3
p1079,amit,female,42,germany,team a,bowler,cricket,m80978,friendly,01-03-2023,team b,stadium 1,delhi,116,8,2,3,4,9.88,1607.26,672.99,9920.44,615.98,f76736,regular,cash,1,patel,win,p1079-f76736,12200.69,150,0,615.98,senior,high,2,1
p9693,carlos,female,26,brazil,team e,defender,basketball,m85543,world cup,02-03-2023,team b,stadium 1,new york,55,0,1,4,51,8.97,2938.01,1711.17,8468.69,2557.66,f67015,regular,cash,4,lee,lose,p9693-f67015,13117.87,74,0,2557.66,adult,high,2,2
p4125,david,female,41,india,team a,defender,cricket,m63609,championship,02-03-2023,team a,arena 2,delhi,72,3,4,1,85,6.59,4396.45,1875.74,9765.05,6947.32,f15009,regular,upi,4,brown,win,p4125-f15009,16037.24,94,0,6947.32,senior,medium,2,1
p1872,liu,female,39,usa,team d,defender,football,m93452,friendly,02-03-2023,team c,stadium 1,berlin,114,2,0,4,13,4.32,3475.07,28.35,3171.21,6659.29,f21739,regular,credit card,3,anderson,draw,p1872-f21739,6674.63,134,0,6659.29,senior,medium,2,3
p9782,priya,female,33,uk,team a,defender,cricket,m69218,friendly,02-03-2023,team e,arena 2,sydney,30,2,1,1,41,8.93,4082.43,77.51,9112.8,6480.02,f56435,vvip,online,5,brown,lose,p9782-f56435,13272.74,41,0,6480.02,senior,high,2,2
p2983,david,male,15,usa,team d,goalkeeper,basketball,m26769,league,03-03-2023,team b,court 4,berlin,66,5,1,1,5,7.93,3025.89,871.11,4422.62,2704.43,f88262,vvip,upi,2,patel,win,p2983-f88262,8319.62,83,0,2704.43,junior,high,1,1
p9641,mike,male,33,uk,team b,batsman,football,m29435,championship,03-03-2023,team a,stadium 1,berlin,45,5,1,4,9,6.42,3623.16,1775.08,3554.21,5965.73,f31915,regular,online,4,smith,win,p9641-f31915,8952.45,74,0,5965.73,senior,medium,1,1
p7357,david,male,15,india,team a,bowler,basketball,m64253,world cup,05-03-2023,team b,ground 3,berlin,45,9,0,1,17,5.31,2057.65,631.54,1349.79,4099.16,f72842,regular,upi,1,rahul,draw,p7357-f72842,4038.98,67,0,4099.16,junior,medium,1,3
p9029,mike,male,32,brazil,team c,forward,basketball,m44970,league,05-03-2023,team e,stadium 1,delhi,36,3,3,1,93,2.26,3176.42,1060.8,1815.86,2245.82,f22013,regular,upi,5,rahul,win,p9029-f22013,6053.08,55,0,2245.82,senior,low,1,1
p8296,amit,male,33,germany,team b,goalkeeper,football,m26864,championship,05-03-2023,team c,court 4,berlin,4,2,2,1,66,7.25,1668.01,1555.27,8622.32,7738.13,f49795,vip,upi,1,patel,draw,p8296-f49795,11845.6,18,0,7738.13,senior,high,1,3
p8521,maria,male,40,germany,team d,defender,cricket,m21793,world cup,06-03-2023,team d,court 4,london,62,3,4,0,56,9.36,2277.67,880.92,6343.93,3687.56,f32839,vip,online,4,brown,win,p8521-f32839,9502.52,80,0,3687.56,senior,high,1,1
p6641,sara,female,37,south africa,team d,batsman,football,m11770,championship,06-03-2023,team a,arena 2,london,91,7,0,4,23,9.17,3825.59,1879.48,4194.74,7469.62,f86387,vvip,upi,3,lee,draw,p6641-f86387,9899.81,121,0,7469.62,senior,high,2,3
p3516,mike,female,19,uk,team c,defender,tennis,m31981,league,08-03-2023,team a,stadium 1,berlin,84,5,0,3,76,4.79,4669.93,1306.18,6627.29,8513.19,f45151,vvip,credit card,2,brown,win,p3516-f45151,12603.4,106,0,8513.19,junior,medium,2,1
p6168,amit,male,21,usa,team e,goalkeeper,football,m81546,friendly,08-03-2023,team b,court 4,new york,26,1,3,3,25,4.04,2511.2,631.46,6092.07,3579.67,f92927,vvip,online,3,lee,lose,p6168-f92927,9234.73,49,0,3579.67,adult,medium,1,2
p4465,david,female,18,usa,team d,defender,football,m67627,league,08-03-2023,team b,stadium 1,london,11,1,4,0,10,4.23,2263.91,1731.76,5947.58,3278.71,f23791,vvip,cash,1,patel,draw,p4465-f23791,9943.25,25,0,3278.71,junior,medium,2,3
p3470,david,female,33,australia,team a,defender,cricket,m85903,championship,08-03-2023,team c,stadium 1,sydney,107,3,4,0,48,4.06,3940.41,473.95,6052.99,1313.96,f83549,vvip,online,2,lee,lose,p3470-f83549,10467.35,125,0,1313.96,senior,medium,2,2
p2402,carlos,male,33,uk,team b,forward,tennis,m35227,world cup,09-03-2023,team a,court 4,london,95,6,0,1,115,2.32,1985.03,1986.26,5734.37,9188.39,f23347,regular,credit card,4,smith,lose,p2402-f23347,9705.66,111,0,9188.39,senior,low,1,2
p6661,david,female,40,south africa,team b,defender,cricket,m55599,league,10-03-2023,team e,court 4,new york,14,5,0,0,39,5.31,4305.44,106.8,4761.75,2071.03,f45634,nan,upi,5,brown,win,p6661-f45634,9173.99,24,0,2071.03,senior,medium,2,1
p9761,sara,female,41,uk,team c,forward,basketball,m21152,league,10-03-2023,team e,court 4,sydney,130,7,4,2,48,3.47,4023.33,973.68,5024.99,1027.45,f28813,vip,cash,5,smith,draw,p9761-f28813,10022,164,0,1027.45,senior,low,2,3
p7054,amit,female,18,uk,team d,forward,football,m34808,world cup,12-03-2023,team b,ground 3,london,98,1,1,1,105,1.34,3400.37,92.44,2437.75,4264.95,f99231,vvip,cash,3,patel,draw,p7054-f99231,5930.56,107,0,4264.95,junior,low,2,3
p8642,maria,male,31,australia,team e,goalkeeper,tennis,m54539,friendly,01-04-2023,team d,court 4,london,0,8,2,1,119,6.15,2916.79,1172.23,1435.07,5659.42,f74870,vip,online,4,smith,win,p8642-f74870,5524.09,26,0,5659.42,senior,medium,1,1
p6378,david,female,34,south africa,team e,bowler,football,m81582,friendly,01-04-2023,team d,ground 3,sydney,41,0,4,2,51,5.78,3416.72,44.15,2530.83,4743.73,f30688,vip,online,2,lee,lose,p6378-f30688,5991.7,61,0,4743.73,senior,medium,2,2
p9742,sara,female,40,india,team e,defender,yootball,m62157,friendly,01-04-2023,team e,stadium 1,london,25,4,2,0,31,9.32,3508.3,731.81,2282.78,2940.66,f66929,nan,upi,5,smith,win,p9742-f66929,6522.89,39,0,2940.66,senior,high,2,1
p1964,john,female,17,uk,team d,goalkeeper,football,m71784,championship,02-04-2023,team a,ground 3,berlin,68,7,3,4,58,1.54,1865.23,1831.27,2364.51,3533.57,f71313,regular,upi,1,anderson,draw,p1964-f71313,6061.01,107,0,3533.57,junior,low,2,3
p8405,amit,male,28,india,team c,goalkeeper,cricket,m35643,league,03-04-2023,team b,ground 3,london,138,5,2,0,93,1.27,4257.2,1737.83,2378.63,5505.62,f52497,regular,cash,2,smith,lose,p8405-f52497,8373.66,154,0,5505.62,adult,low,1,2
p2146,john,female,38,uk,team b,batsman,cricket,m84647,world cup,04-04-2023,team d,stadium 1,berlin,115,0,4,1,1,6.96,1615.99,1222.42,7634.43,4296.64,f20926,regular,credit card,1,rahul,lose,p2146-f20926,10472.84,131,0,4296.64,senior,medium,2,2
p2852,priya,female,21,south africa,team e,goalkeeper,football,m27465,friendly,06-04-2023,team c,stadium 1,berlin,70,3,1,2,34,3.15,4499.51,822.07,8661.92,2641.25,f11652,vip,cash,2,brown,draw,p2852-f11652,13983.5,87,0,2641.25,adult,low,2,3
p9880,priya,male,25,australia,team b,batsman,cricket,m17661,championship,08-04-2023,team a,stadium 1,berlin,148,1,3,0,25,3.95,4194.84,579.4,1689.74,1284.73,f53710,regular,upi,1,brown,draw,p9880-f53710,6463.98,159,0,1284.73,adult,low,1,3
p9362,mike,male,23,uk,team d,goalkeeper,football,m53926,championship,08-04-2023,team b,ground 3,new york,75,8,0,2,79,3.07,1596.63,1014.41,3319.2,7351.13,f59253,regular,credit card,1,brown,draw,p9362-f59253,5930.24,99,0,7351.13,adult,low,1,3
p3621,mike,female,28,south africa,team a,goalkeeper,basketball,m14927,friendly,08-04-2023,team a,stadium 1,london,132,6,3,2,81,9.74,4603.47,421.57,1502.9,543.78,f52257,vvip,upi,1,lee,win,p3621-f52257,6527.94,161,0,543.78,adult,high,2,1
p7887,amit,male,16,usa,team d,batsman,basketball,m17290,world cup,08-04-2023,team d,stadium 1,new york,73,1,0,0,39,9.82,2510.82,1993.01,5395.88,3452.01,f82053,nan,upi,3,brown,draw,p7887-f82053,9899.71,75,0,3452.01,junior,high,1,3
p6123,john,female,18,brazil,team e,forward,tennis,m50139,friendly,10-04-2023,team e,unspecified,london,116,3,2,2,1,3.5,3938.39,796.06,4764.17,8342.23,f19776,regular,upi,4,patel,win,p6123-f19776,9498.62,136,0,8342.23,junior,low,2,1
p3634,john,male,28,uk,team b,bowler,xasketball,m82852,league,10-04-2023,team d,unspecified,sydney,34,3,2,4,116,7.01,555.54,893.96,6931.96,3388.52,f91767,regular,upi,5,smith,draw,p3634-f91767,8381.46,62,0,3388.52,adult,high,1,3
p8565,maria,male,17,uk,team d,forward,basketball,m47945,league,11-04-2023,team d,stadium 1,new york,82,4,4,1,50,6.63,3306.98,894.02,8697.95,3086,f70298,vvip,upi,3,smith,win,p8565-f70298,12898.95,106,0,3086,junior,medium,1,1
p9727,amit,male,21,brazil,team a,defender,tennis,m68118,league,11-04-2023,team d,ground 3,sydney,3,2,4,3,63,8.39,746.94,642.81,4927,1051.07,f44936,vip,credit card,1,patel,win,p9727-f44936,6316.75,31,0,1051.07,adult,high,1,1
p6437,maria,male,16,india,team b,forward,cricket,m47991,world cup,12-04-2023,team a,arena 2,delhi,146,1,0,4,74,9.67,4888.13,406.92,7341.95,6282.81,f30478,regular,credit card,4,brown,lose,p6437-f30478,12637,164,0,6282.81,junior,high,1,2
p5033,john,female,34,germany,team d,batsman,tennis,m37849,league,02-05-2023,team e,stadium 1,london,37,1,2,0,19,8.54,4015.4,1540.13,4679.73,7583.16,f54613,nan,upi,4,anderson,draw,p5033-f54613,10235.26,45,0,7583.16,senior,high,2,3
